log_id,staff_id,work_date,hours_worked
17584,6,2015-07-21,8.0
17585,7,2015-07-21,8.0
17586,8,2015-07-21,8.0
17587,9,2015-07-21,8.0
17588,10,2015-07-21,4.0
17589,11,2015-07-21,4.0
17590,12,2015-07-21,4.0
17591,13,2015-07-21,4.0
17592,1,2015-07-22,8.0
17593,2,2015-07-22,8.0
17594,3,2015-07-22,8.0
17595,4,2015-07-22,8.0
17596,5,2015-07-22,8.0
17597,6,2015-07-22,8.0
17598,7,2015-07-22,8.0
17599,8,2015-07-22,8.0
17600,9,2015-07-22,8.0
17601,10,2015-07-22,4.0
17602,11,2015-07-22,4.0
17603,12,2015-07-22,4.0
17604,13,2015-07-22,4.0
17605,1,2015-07-23,8.0
17606,2,2015-07-23,8.0
17607,3,2015-07-23,8.0
17608,4,2015-07-23,8.0
17609,5,2015-07-23,8.0
17610,6,2015-07-23,8.0
17611,7,2015-07-23,8.0
17612,8,2015-07-23,8.0
17613,9,2015-07-23,8.0
17614,10,2015-07-23,4.0
17615,11,2015-07-23,4.0
17616,12,2015-07-23,4.0
17617,13,2015-07-23,4.0
17618,1,2015-07-24,8.0
17619,2,2015-07-24,8.0
17620,3,2015-07-24,8.0
17621,4,2015-07-24,8.0
17622,5,2015-07-24,8.0
17623,6,2015-07-24,8.0
17624,7,2015-07-24,8.0
17625,8,2015-07-24,8.0
17626,9,2015-07-24,8.0
17627,10,2015-07-24,4.0
17628,11,2015-07-24,4.0
17629,12,2015-07-24,4.0
17630,13,2015-07-24,4.0
17631,1,2015-07-25,8.0
17632,2,2015-07-25,8.0
17633,3,2015-07-25,8.0
17634,4,2015-07-25,8.0
17635,5,2015-07-25,8.0
17636,6,2015-07-25,8.0
17637,7,2015-07-25,8.0
17638,8,2015-07-25,8.0
17639,9,2015-07-25,8.0
17640,10,2015-07-25,4.0
17641,11,2015-07-25,4.0
17642,12,2015-07-25,4.0
17643,13,2015-07-25,4.0
17644,1,2015-07-26,8.0
17645,2,2015-07-26,8.0
17646,3,2015-07-26,8.0
17647,4,2015-07-26,8.0
17648,5,2015-07-26,8.0
17649,6,2015-07-26,8.0
17650,7,2015-07-26,8.0
17651,8,2015-07-26,8.0
17652,9,2015-07-26,8.0
17653,10,2015-07-26,4.0
17654,11,2015-07-26,4.0
17655,12,2015-07-26,4.0
17656,13,2015-07-26,4.0
17657,1,2015-07-27,8.0
17658,2,2015-07-27,8.0
17659,3,2015-07-27,8.0
17660,4,2015-07-27,8.0
17661,5,2015-07-27,8.0
17662,6,2015-07-27,8.0
17663,7,2015-07-27,8.0
17664,8,2015-07-27,8.0
17665,9,2015-07-27,8.0
17666,10,2015-07-27,4.0
17667,11,2015-07-27,4.0
17668,12,2015-07-27,4.0
17669,13,2015-07-27,4.0
17670,1,2015-07-28,8.0
17671,2,2015-07-28,8.0
17672,3,2015-07-28,8.0
17673,4,2015-07-28,8.0
17674,5,2015-07-28,8.0
17675,6,2015-07-28,8.0
17676,7,2015-07-28,8.0
17677,8,2015-07-28,8.0
17678,9,2015-07-28,8.0
17679,10,2015-07-28,4.0
17680,11,2015-07-28,4.0
17681,12,2015-07-28,4.0
17682,13,2015-07-28,4.0
17683,1,2015-07-29,8.0
17684,2,2015-07-29,8.0
17685,3,2015-07-29,8.0
17686,4,2015-07-29,8.0
17687,5,2015-07-29,8.0
17688,6,2015-07-29,8.0
17689,7,2015-07-29,8.0
17690,8,2015-07-29,8.0
17691,9,2015-07-29,8.0
17692,10,2015-07-29,4.0
17693,11,2015-07-29,4.0
17694,12,2015-07-29,4.0
17695,13,2015-07-29,4.0
17696,1,2015-07-30,8.0
17697,2,2015-07-30,8.0
17698,3,2015-07-30,8.0
17699,4,2015-07-30,8.0
17700,5,2015-07-30,8.0
17701,6,2015-07-30,8.0
17702,7,2015-07-30,8.0
17703,8,2015-07-30,8.0
17704,9,2015-07-30,8.0
17705,10,2015-07-30,4.0
17706,11,2015-07-30,4.0
17707,12,2015-07-30,4.0
17708,13,2015-07-30,4.0
17709,1,2015-07-31,8.0
17710,2,2015-07-31,8.0
17711,3,2015-07-31,8.0
17712,4,2015-07-31,8.0
17713,5,2015-07-31,8.0
17714,6,2015-07-31,8.0
17715,7,2015-07-31,8.0
17716,8,2015-07-31,8.0
17717,9,2015-07-31,8.0
17718,10,2015-07-31,4.0
17719,11,2015-07-31,4.0
17720,12,2015-07-31,4.0
17721,13,2015-07-31,4.0
17722,1,2015-08-01,8.0
17723,2,2015-08-01,8.0
17724,3,2015-08-01,8.0
17725,4,2015-08-01,8.0
17726,5,2015-08-01,8.0
17727,6,2015-08-01,8.0
17728,7,2015-08-01,8.0
17729,8,2015-08-01,8.0
17730,9,2015-08-01,8.0
17731,10,2015-08-01,4.0
17732,11,2015-08-01,4.0
17733,12,2015-08-01,4.0
17734,13,2015-08-01,4.0
17735,1,2015-08-02,8.0
17736,2,2015-08-02,8.0
17737,3,2015-08-02,8.0
17738,4,2015-08-02,8.0
17739,5,2015-08-02,8.0
17740,6,2015-08-02,8.0
17741,7,2015-08-02,8.0
17742,8,2015-08-02,8.0
17743,9,2015-08-02,8.0
17744,10,2015-08-02,4.0
17745,11,2015-08-02,4.0
17746,12,2015-08-02,4.0
17747,13,2015-08-02,4.0
17748,1,2015-08-03,8.0
17749,2,2015-08-03,8.0
17750,3,2015-08-03,8.0
17751,4,2015-08-03,8.0
17752,5,2015-08-03,8.0
17753,6,2015-08-03,8.0
17754,7,2015-08-03,8.0
17755,8,2015-08-03,8.0
17756,9,2015-08-03,8.0
17757,10,2015-08-03,4.0
17758,11,2015-08-03,4.0
17759,12,2015-08-03,4.0
17760,13,2015-08-03,4.0
17761,1,2015-08-04,8.0
17762,2,2015-08-04,8.0
17763,3,2015-08-04,8.0
17764,4,2015-08-04,8.0
17765,5,2015-08-04,8.0
17766,6,2015-08-04,8.0
17767,7,2015-08-04,8.0
17768,8,2015-08-04,8.0
17769,9,2015-08-04,8.0
17770,10,2015-08-04,4.0
17771,11,2015-08-04,4.0
17772,12,2015-08-04,4.0
17773,13,2015-08-04,4.0
17774,1,2015-08-05,8.0
17775,2,2015-08-05,8.0
17776,3,2015-08-05,8.0
17777,4,2015-08-05,8.0
17778,5,2015-08-05,8.0
17779,6,2015-08-05,8.0
17780,7,2015-08-05,8.0
17781,8,2015-08-05,8.0
17782,9,2015-08-05,8.0
17783,10,2015-08-05,4.0
17784,11,2015-08-05,4.0
17785,12,2015-08-05,4.0
17786,13,2015-08-05,4.0
17787,1,2015-08-06,8.0
17788,2,2015-08-06,8.0
17789,3,2015-08-06,8.0
17790,4,2015-08-06,8.0
17791,5,2015-08-06,8.0
17792,6,2015-08-06,8.0
17793,7,2015-08-06,8.0
17794,8,2015-08-06,8.0
17795,9,2015-08-06,8.0
17796,10,2015-08-06,4.0
17797,11,2015-08-06,4.0
17798,12,2015-08-06,4.0
17799,13,2015-08-06,4.0
17800,1,2015-08-07,8.0
17801,2,2015-08-07,8.0
17802,3,2015-08-07,8.0
17803,4,2015-08-07,8.0
17804,5,2015-08-07,8.0
17805,6,2015-08-07,8.0
17806,7,2015-08-07,8.0
17807,8,2015-08-07,8.0
17808,9,2015-08-07,8.0
17809,10,2015-08-07,4.0
17810,11,2015-08-07,4.0
17811,12,2015-08-07,4.0
17812,13,2015-08-07,4.0
17813,1,2015-08-08,8.0
17814,2,2015-08-08,8.0
17815,3,2015-08-08,8.0
17816,4,2015-08-08,8.0
17817,5,2015-08-08,8.0
17818,6,2015-08-08,8.0
17819,7,2015-08-08,8.0
17820,8,2015-08-08,8.0
17821,9,2015-08-08,8.0
17822,10,2015-08-08,4.0
17823,11,2015-08-08,4.0
17824,12,2015-08-08,4.0
17825,13,2015-08-08,4.0
17826,1,2015-08-09,8.0
17827,2,2015-08-09,8.0
17828,3,2015-08-09,8.0
17829,4,2015-08-09,8.0
17830,5,2015-08-09,8.0
17831,6,2015-08-09,8.0
17832,7,2015-08-09,8.0
17833,8,2015-08-09,8.0
17834,9,2015-08-09,8.0
17835,10,2015-08-09,4.0
17836,11,2015-08-09,4.0
17837,12,2015-08-09,4.0
17838,13,2015-08-09,4.0
17839,1,2015-08-10,8.0
17840,2,2015-08-10,8.0
17841,3,2015-08-10,8.0
17842,4,2015-08-10,8.0
17843,5,2015-08-10,8.0
17844,6,2015-08-10,8.0
17845,7,2015-08-10,8.0
17846,8,2015-08-10,8.0
17847,9,2015-08-10,8.0
17848,10,2015-08-10,4.0
17849,11,2015-08-10,4.0
17850,12,2015-08-10,4.0
17851,13,2015-08-10,4.0
17852,1,2015-08-11,8.0
17853,2,2015-08-11,8.0
17854,3,2015-08-11,8.0
17855,4,2015-08-11,8.0
17856,5,2015-08-11,8.0
17857,6,2015-08-11,8.0
17858,7,2015-08-11,8.0
17859,8,2015-08-11,8.0
17860,9,2015-08-11,8.0
17861,10,2015-08-11,4.0
17862,11,2015-08-11,4.0
17863,12,2015-08-11,4.0
17864,13,2015-08-11,4.0
17865,1,2015-08-12,8.0
17866,2,2015-08-12,8.0
17867,3,2015-08-12,8.0
17868,4,2015-08-12,8.0
17869,5,2015-08-12,8.0
17870,6,2015-08-12,8.0
17871,7,2015-08-12,8.0
17872,8,2015-08-12,8.0
17873,9,2015-08-12,8.0
17874,10,2015-08-12,4.0
17875,11,2015-08-12,4.0
17876,12,2015-08-12,4.0
17877,13,2015-08-12,4.0
17878,1,2015-08-13,8.0
17879,2,2015-08-13,8.0
17880,3,2015-08-13,8.0
17881,4,2015-08-13,8.0
17882,5,2015-08-13,8.0
17883,6,2015-08-13,8.0
17884,7,2015-08-13,8.0
17885,8,2015-08-13,8.0
17886,9,2015-08-13,8.0
17887,10,2015-08-13,4.0
17888,11,2015-08-13,4.0
17889,12,2015-08-13,4.0
17890,13,2015-08-13,4.0
17891,1,2015-08-14,8.0
17892,2,2015-08-14,8.0
17893,3,2015-08-14,8.0
17894,4,2015-08-14,8.0
17895,5,2015-08-14,8.0
17896,6,2015-08-14,8.0
17897,7,2015-08-14,8.0
17898,8,2015-08-14,8.0
17899,9,2015-08-14,8.0
17900,10,2015-08-14,4.0
17901,11,2015-08-14,4.0
17902,12,2015-08-14,4.0
17903,13,2015-08-14,4.0
17904,1,2015-08-15,8.0
17905,2,2015-08-15,8.0
17906,3,2015-08-15,8.0
17907,4,2015-08-15,8.0
17908,5,2015-08-15,8.0
17909,6,2015-08-15,8.0
17910,7,2015-08-15,8.0
17911,8,2015-08-15,8.0
17912,9,2015-08-15,8.0
17913,10,2015-08-15,4.0
17914,11,2015-08-15,4.0
17915,12,2015-08-15,4.0
17916,13,2015-08-15,4.0
17917,1,2015-08-16,8.0
17918,2,2015-08-16,8.0
17919,3,2015-08-16,8.0
17920,4,2015-08-16,8.0
17921,5,2015-08-16,8.0
17922,6,2015-08-16,8.0
17923,7,2015-08-16,8.0
17924,8,2015-08-16,8.0
17925,9,2015-08-16,8.0
17926,10,2015-08-16,4.0
17927,11,2015-08-16,4.0
17928,12,2015-08-16,4.0
17929,13,2015-08-16,4.0
17930,1,2015-08-17,8.0
17931,2,2015-08-17,8.0
17932,3,2015-08-17,8.0
17933,4,2015-08-17,8.0
17934,5,2015-08-17,8.0
17935,6,2015-08-17,8.0
17936,7,2015-08-17,8.0
17937,8,2015-08-17,8.0
17938,9,2015-08-17,8.0
17939,10,2015-08-17,4.0
17940,11,2015-08-17,4.0
17941,12,2015-08-17,4.0
17942,13,2015-08-17,4.0
17943,1,2015-08-18,8.0
17944,2,2015-08-18,8.0
17945,3,2015-08-18,8.0
17946,4,2015-08-18,8.0
17947,5,2015-08-18,8.0
17948,6,2015-08-18,8.0
17949,7,2015-08-18,8.0
17950,8,2015-08-18,8.0
17951,9,2015-08-18,8.0
17952,10,2015-08-18,4.0
17953,11,2015-08-18,4.0
17954,12,2015-08-18,4.0
17955,13,2015-08-18,4.0
17956,1,2015-08-19,8.0
17957,2,2015-08-19,8.0
17958,3,2015-08-19,8.0
17959,4,2015-08-19,8.0
17960,5,2015-08-19,8.0
17961,6,2015-08-19,8.0
17962,7,2015-08-19,8.0
17963,8,2015-08-19,8.0
17964,9,2015-08-19,8.0
17965,10,2015-08-19,4.0
17966,11,2015-08-19,4.0
17967,12,2015-08-19,4.0
17968,13,2015-08-19,4.0
17969,1,2015-08-20,8.0
17970,2,2015-08-20,8.0
17971,3,2015-08-20,8.0
17972,4,2015-08-20,8.0
17973,5,2015-08-20,8.0
17974,6,2015-08-20,8.0
17975,7,2015-08-20,8.0
17976,8,2015-08-20,8.0
17977,9,2015-08-20,8.0
17978,10,2015-08-20,4.0
17979,11,2015-08-20,4.0
17980,12,2015-08-20,4.0
17981,13,2015-08-20,4.0
17982,1,2015-08-21,8.0
17983,2,2015-08-21,8.0
17984,3,2015-08-21,8.0
17985,4,2015-08-21,8.0
17986,5,2015-08-21,8.0
17987,6,2015-08-21,8.0
17988,7,2015-08-21,8.0
17989,8,2015-08-21,8.0
17990,9,2015-08-21,8.0
17991,10,2015-08-21,4.0
17992,11,2015-08-21,4.0
17993,12,2015-08-21,4.0
17994,13,2015-08-21,4.0
17995,1,2015-08-22,8.0
17996,2,2015-08-22,8.0
17997,3,2015-08-22,8.0
17998,4,2015-08-22,8.0
17999,5,2015-08-22,8.0
18000,6,2015-08-22,8.0
18001,7,2015-08-22,8.0
18002,8,2015-08-22,8.0
18003,9,2015-08-22,8.0
18004,10,2015-08-22,4.0
18005,11,2015-08-22,4.0
18006,12,2015-08-22,4.0
18007,13,2015-08-22,4.0
18008,1,2015-08-23,8.0
18009,2,2015-08-23,8.0
18010,3,2015-08-23,8.0
18011,4,2015-08-23,8.0
18012,5,2015-08-23,8.0
18013,6,2015-08-23,8.0
18014,7,2015-08-23,8.0
18015,8,2015-08-23,8.0
18016,9,2015-08-23,8.0
18017,10,2015-08-23,4.0
18018,11,2015-08-23,4.0
18019,12,2015-08-23,4.0
18020,13,2015-08-23,4.0
18021,1,2015-08-24,8.0
18022,2,2015-08-24,8.0
18023,3,2015-08-24,8.0
18024,4,2015-08-24,8.0
18025,5,2015-08-24,8.0
18026,6,2015-08-24,8.0
18027,7,2015-08-24,8.0
18028,8,2015-08-24,8.0
18029,9,2015-08-24,8.0
18030,10,2015-08-24,4.0
18031,11,2015-08-24,4.0
18032,12,2015-08-24,4.0
18033,13,2015-08-24,4.0
18034,1,2015-08-25,8.0
18035,2,2015-08-25,8.0
18036,3,2015-08-25,8.0
18037,4,2015-08-25,8.0
18038,5,2015-08-25,8.0
18039,6,2015-08-25,8.0
18040,7,2015-08-25,8.0
18041,8,2015-08-25,8.0
18042,9,2015-08-25,8.0
18043,10,2015-08-25,4.0
18044,11,2015-08-25,4.0
18045,12,2015-08-25,4.0
18046,13,2015-08-25,4.0
18047,1,2015-08-26,8.0
18048,2,2015-08-26,8.0
18049,3,2015-08-26,8.0
18050,4,2015-08-26,8.0
18051,5,2015-08-26,8.0
18052,6,2015-08-26,8.0
18053,7,2015-08-26,8.0
18054,8,2015-08-26,8.0
18055,9,2015-08-26,8.0
18056,10,2015-08-26,4.0
18057,11,2015-08-26,4.0
18058,12,2015-08-26,4.0
18059,13,2015-08-26,4.0
18060,1,2015-08-27,8.0
18061,2,2015-08-27,8.0
18062,3,2015-08-27,8.0
18063,4,2015-08-27,8.0
18064,5,2015-08-27,8.0
18065,6,2015-08-27,8.0
18066,7,2015-08-27,8.0
18067,8,2015-08-27,8.0
18068,9,2015-08-27,8.0
18069,10,2015-08-27,4.0
18070,11,2015-08-27,4.0
18071,12,2015-08-27,4.0
18072,13,2015-08-27,4.0
18073,1,2015-08-28,8.0
18074,2,2015-08-28,8.0
18075,3,2015-08-28,8.0
18076,4,2015-08-28,8.0
18077,5,2015-08-28,8.0
18078,6,2015-08-28,8.0
18079,7,2015-08-28,8.0
18080,8,2015-08-28,8.0
18081,9,2015-08-28,8.0
18082,10,2015-08-28,4.0
18083,11,2015-08-28,4.0
18084,12,2015-08-28,4.0
18085,13,2015-08-28,4.0
18086,1,2015-08-29,8.0
18087,2,2015-08-29,8.0
18088,3,2015-08-29,8.0
18089,4,2015-08-29,8.0
18090,5,2015-08-29,8.0
18091,6,2015-08-29,8.0
18092,7,2015-08-29,8.0
18093,8,2015-08-29,8.0
18094,9,2015-08-29,8.0
18095,10,2015-08-29,4.0
18096,11,2015-08-29,4.0
18097,12,2015-08-29,4.0
18098,13,2015-08-29,4.0
18099,1,2015-08-30,8.0
18100,2,2015-08-30,8.0
18101,3,2015-08-30,8.0
18102,4,2015-08-30,8.0
18103,5,2015-08-30,8.0
18104,6,2015-08-30,8.0
18105,7,2015-08-30,8.0
18106,8,2015-08-30,8.0
18107,9,2015-08-30,8.0
18108,10,2015-08-30,4.0
18109,11,2015-08-30,4.0
18110,12,2015-08-30,4.0
18111,13,2015-08-30,4.0
18112,1,2015-08-31,8.0
18113,2,2015-08-31,8.0
18114,3,2015-08-31,8.0
18115,4,2015-08-31,8.0
18116,5,2015-08-31,8.0
18117,6,2015-08-31,8.0
18118,7,2015-08-31,8.0
18119,8,2015-08-31,8.0
18120,9,2015-08-31,8.0
18121,10,2015-08-31,4.0
18122,11,2015-08-31,4.0
18123,12,2015-08-31,4.0
18124,13,2015-08-31,4.0
18125,1,2015-09-01,8.0
18126,2,2015-09-01,8.0
18127,3,2015-09-01,8.0
18128,4,2015-09-01,8.0
18129,5,2015-09-01,8.0
18130,6,2015-09-01,8.0
18131,7,2015-09-01,8.0
18132,8,2015-09-01,8.0
18133,9,2015-09-01,8.0
18134,10,2015-09-01,4.0
18135,11,2015-09-01,4.0
18136,12,2015-09-01,4.0
18137,13,2015-09-01,4.0
18138,1,2015-09-02,8.0
18139,2,2015-09-02,8.0
18140,3,2015-09-02,8.0
18141,4,2015-09-02,8.0
18142,5,2015-09-02,8.0
18143,6,2015-09-02,8.0
18144,7,2015-09-02,8.0
18145,8,2015-09-02,8.0
18146,9,2015-09-02,8.0
18147,10,2015-09-02,4.0
18148,11,2015-09-02,4.0
18149,12,2015-09-02,4.0
18150,13,2015-09-02,4.0
18151,1,2015-09-03,8.0
18152,2,2015-09-03,8.0
18153,3,2015-09-03,8.0
18154,4,2015-09-03,8.0
18155,5,2015-09-03,8.0
18156,6,2015-09-03,8.0
18157,7,2015-09-03,8.0
18158,8,2015-09-03,8.0
18159,9,2015-09-03,8.0
18160,10,2015-09-03,4.0
18161,11,2015-09-03,4.0
18162,12,2015-09-03,4.0
18163,13,2015-09-03,4.0
18164,1,2015-09-04,8.0
18165,2,2015-09-04,8.0
18166,3,2015-09-04,8.0
18167,4,2015-09-04,8.0
18168,5,2015-09-04,8.0
18169,6,2015-09-04,8.0
18170,7,2015-09-04,8.0
18171,8,2015-09-04,8.0
18172,9,2015-09-04,8.0
18173,10,2015-09-04,4.0
18174,11,2015-09-04,4.0
18175,12,2015-09-04,4.0
18176,13,2015-09-04,4.0
18177,1,2015-09-05,8.0
18178,2,2015-09-05,8.0
18179,3,2015-09-05,8.0
18180,4,2015-09-05,8.0
18181,5,2015-09-05,8.0
18182,6,2015-09-05,8.0
18183,7,2015-09-05,8.0
18184,8,2015-09-05,8.0
18185,9,2015-09-05,8.0
18186,10,2015-09-05,4.0
18187,11,2015-09-05,4.0
18188,12,2015-09-05,4.0
18189,13,2015-09-05,4.0
18190,1,2015-09-06,8.0
18191,2,2015-09-06,8.0
18192,3,2015-09-06,8.0
18193,4,2015-09-06,8.0
18194,5,2015-09-06,8.0
18195,6,2015-09-06,8.0
18196,7,2015-09-06,8.0
18197,8,2015-09-06,8.0
18198,9,2015-09-06,8.0
18199,10,2015-09-06,4.0
18200,11,2015-09-06,4.0
18201,12,2015-09-06,4.0
18202,13,2015-09-06,4.0
18203,1,2015-09-07,8.0
18204,2,2015-09-07,8.0
18205,3,2015-09-07,8.0
18206,4,2015-09-07,8.0
18207,5,2015-09-07,8.0
18208,6,2015-09-07,8.0
18209,7,2015-09-07,8.0
18210,8,2015-09-07,8.0
18211,9,2015-09-07,8.0
18212,10,2015-09-07,4.0
18213,11,2015-09-07,4.0
18214,12,2015-09-07,4.0
18215,13,2015-09-07,4.0
18216,1,2015-09-08,8.0
18217,2,2015-09-08,8.0
18218,3,2015-09-08,8.0
18219,4,2015-09-08,8.0
18220,5,2015-09-08,8.0
18221,6,2015-09-08,8.0
18222,7,2015-09-08,8.0
18223,8,2015-09-08,8.0
18224,9,2015-09-08,8.0
18225,10,2015-09-08,4.0
18226,11,2015-09-08,4.0
18227,12,2015-09-08,4.0
18228,13,2015-09-08,4.0
18229,1,2015-09-09,8.0
18230,2,2015-09-09,8.0
18231,3,2015-09-09,8.0
18232,4,2015-09-09,8.0
18233,5,2015-09-09,8.0
18234,6,2015-09-09,8.0
18235,7,2015-09-09,8.0
18236,8,2015-09-09,8.0
18237,9,2015-09-09,8.0
18238,10,2015-09-09,4.0
18239,11,2015-09-09,4.0
18240,12,2015-09-09,4.0
18241,13,2015-09-09,4.0
18242,1,2015-09-10,8.0
18243,2,2015-09-10,8.0
18244,3,2015-09-10,8.0
18245,4,2015-09-10,8.0
18246,5,2015-09-10,8.0
18247,6,2015-09-10,8.0
18248,7,2015-09-10,8.0
18249,8,2015-09-10,8.0
18250,9,2015-09-10,8.0
18251,10,2015-09-10,4.0
18252,11,2015-09-10,4.0
18253,12,2015-09-10,4.0
18254,13,2015-09-10,4.0
18255,1,2015-09-11,8.0
18256,2,2015-09-11,8.0
18257,3,2015-09-11,8.0
18258,4,2015-09-11,8.0
18259,5,2015-09-11,8.0
18260,6,2015-09-11,8.0
18261,7,2015-09-11,8.0
18262,8,2015-09-11,8.0
18263,9,2015-09-11,8.0
18264,10,2015-09-11,4.0
18265,11,2015-09-11,4.0
18266,12,2015-09-11,4.0
18267,13,2015-09-11,4.0
18268,1,2015-09-12,8.0
18269,2,2015-09-12,8.0
18270,3,2015-09-12,8.0
18271,4,2015-09-12,8.0
18272,5,2015-09-12,8.0
18273,6,2015-09-12,8.0
18274,7,2015-09-12,8.0
18275,8,2015-09-12,8.0
18276,9,2015-09-12,8.0
18277,10,2015-09-12,4.0
18278,11,2015-09-12,4.0
18279,12,2015-09-12,4.0
18280,13,2015-09-12,4.0
18281,1,2015-09-13,8.0
18282,2,2015-09-13,8.0
18283,3,2015-09-13,8.0
18284,4,2015-09-13,8.0
18285,5,2015-09-13,8.0
18286,6,2015-09-13,8.0
18287,7,2015-09-13,8.0
18288,8,2015-09-13,8.0
18289,9,2015-09-13,8.0
18290,10,2015-09-13,4.0
18291,11,2015-09-13,4.0
18292,12,2015-09-13,4.0
18293,13,2015-09-13,4.0
18294,1,2015-09-14,8.0
18295,2,2015-09-14,8.0
18296,3,2015-09-14,8.0
18297,4,2015-09-14,8.0
18298,5,2015-09-14,8.0
18299,6,2015-09-14,8.0
18300,7,2015-09-14,8.0
18301,8,2015-09-14,8.0
18302,9,2015-09-14,8.0
18303,10,2015-09-14,4.0
18304,11,2015-09-14,4.0
18305,12,2015-09-14,4.0
18306,13,2015-09-14,4.0
18307,1,2015-09-15,8.0
18308,2,2015-09-15,8.0
18309,3,2015-09-15,8.0
18310,4,2015-09-15,8.0
18311,5,2015-09-15,8.0
18312,6,2015-09-15,8.0
18313,7,2015-09-15,8.0
18314,8,2015-09-15,8.0
18315,9,2015-09-15,8.0
18316,10,2015-09-15,4.0
18317,11,2015-09-15,4.0
18318,12,2015-09-15,4.0
18319,13,2015-09-15,4.0
18320,1,2015-09-16,8.0
18321,2,2015-09-16,8.0
18322,3,2015-09-16,8.0
18323,4,2015-09-16,8.0
18324,5,2015-09-16,8.0
18325,6,2015-09-16,8.0
18326,7,2015-09-16,8.0
18327,8,2015-09-16,8.0
18328,9,2015-09-16,8.0
18329,10,2015-09-16,4.0
18330,11,2015-09-16,4.0
18331,12,2015-09-16,4.0
18332,13,2015-09-16,4.0
18333,1,2015-09-17,8.0
18334,2,2015-09-17,8.0
18335,3,2015-09-17,8.0
18336,4,2015-09-17,8.0
18337,5,2015-09-17,8.0
18338,6,2015-09-17,8.0
18339,7,2015-09-17,8.0
18340,8,2015-09-17,8.0
18341,9,2015-09-17,8.0
18342,10,2015-09-17,4.0
18343,11,2015-09-17,4.0
18344,12,2015-09-17,4.0
18345,13,2015-09-17,4.0
18346,1,2015-09-18,8.0
18347,2,2015-09-18,8.0
18348,3,2015-09-18,8.0
18349,4,2015-09-18,8.0
18350,5,2015-09-18,8.0
18351,6,2015-09-18,8.0
18352,7,2015-09-18,8.0
18353,8,2015-09-18,8.0
18354,9,2015-09-18,8.0
18355,10,2015-09-18,4.0
18356,11,2015-09-18,4.0
18357,12,2015-09-18,4.0
18358,13,2015-09-18,4.0
18359,1,2015-09-19,8.0
18360,2,2015-09-19,8.0
18361,3,2015-09-19,8.0
18362,4,2015-09-19,8.0
18363,5,2015-09-19,8.0
18364,6,2015-09-19,8.0
18365,7,2015-09-19,8.0
18366,8,2015-09-19,8.0
18367,9,2015-09-19,8.0
18368,10,2015-09-19,4.0
18369,11,2015-09-19,4.0
18370,12,2015-09-19,4.0
18371,13,2015-09-19,4.0
18372,1,2015-09-20,8.0
18373,2,2015-09-20,8.0
18374,3,2015-09-20,8.0
18375,4,2015-09-20,8.0
18376,5,2015-09-20,8.0
18377,6,2015-09-20,8.0
18378,7,2015-09-20,8.0
18379,8,2015-09-20,8.0
18380,9,2015-09-20,8.0
18381,10,2015-09-20,4.0
18382,11,2015-09-20,4.0
18383,12,2015-09-20,4.0
18384,13,2015-09-20,4.0
18385,1,2015-09-21,8.0
18386,2,2015-09-21,8.0
18387,3,2015-09-21,8.0
18388,4,2015-09-21,8.0
18389,5,2015-09-21,8.0
18390,6,2015-09-21,8.0
18391,7,2015-09-21,8.0
18392,8,2015-09-21,8.0
18393,9,2015-09-21,8.0
18394,10,2015-09-21,4.0
18395,11,2015-09-21,4.0
18396,12,2015-09-21,4.0
18397,13,2015-09-21,4.0
18398,1,2015-09-22,8.0
18399,2,2015-09-22,8.0
18400,3,2015-09-22,8.0
18401,4,2015-09-22,8.0
18402,5,2015-09-22,8.0
18403,6,2015-09-22,8.0
18404,7,2015-09-22,8.0
18405,8,2015-09-22,8.0
18406,9,2015-09-22,8.0
18407,10,2015-09-22,4.0
18408,11,2015-09-22,4.0
18409,12,2015-09-22,4.0
18410,13,2015-09-22,4.0
18411,1,2015-09-23,8.0
18412,2,2015-09-23,8.0
18413,3,2015-09-23,8.0
18414,4,2015-09-23,8.0
18415,5,2015-09-23,8.0
18416,6,2015-09-23,8.0
18417,7,2015-09-23,8.0
18418,8,2015-09-23,8.0
18419,9,2015-09-23,8.0
18420,10,2015-09-23,4.0
18421,11,2015-09-23,4.0
18422,12,2015-09-23,4.0
18423,13,2015-09-23,4.0
18424,1,2015-09-24,8.0
18425,2,2015-09-24,8.0
18426,3,2015-09-24,8.0
18427,4,2015-09-24,8.0
18428,5,2015-09-24,8.0
18429,6,2015-09-24,8.0
18430,7,2015-09-24,8.0
18431,8,2015-09-24,8.0
18432,9,2015-09-24,8.0
18433,10,2015-09-24,4.0
18434,11,2015-09-24,4.0
18435,12,2015-09-24,4.0
18436,13,2015-09-24,4.0
18437,1,2015-09-25,8.0
18438,2,2015-09-25,8.0
18439,3,2015-09-25,8.0
18440,4,2015-09-25,8.0
18441,5,2015-09-25,8.0
18442,6,2015-09-25,8.0
18443,7,2015-09-25,8.0
18444,8,2015-09-25,8.0
18445,9,2015-09-25,8.0
18446,10,2015-09-25,4.0
18447,11,2015-09-25,4.0
18448,12,2015-09-25,4.0
18449,13,2015-09-25,4.0
18450,1,2015-09-26,8.0
18451,2,2015-09-26,8.0
18452,3,2015-09-26,8.0
18453,4,2015-09-26,8.0
18454,5,2015-09-26,8.0
18455,6,2015-09-26,8.0
18456,7,2015-09-26,8.0
